hour_of_day,is_ooh,energy_usage_kWh,occupancy_level,supply_cost_per_kWh,unit_rate_billed,usage_per_occupant,margin_ratio,rolling_usage_std_3h,high_risk_flag,region_North,region_South,region_West,contract_type_variable,asset_type_Auto Door System,asset_type_Bakery Oven,asset_type_Display Cooler,asset_type_Elevator,asset_type_Fire Alarm,asset_type_HVAC,asset_type_Hand Dryer,asset_type_Lighting,asset_type_Refrigeration Unit,asset_type_Security Camera,asset_type_Server Rack,asset_type_Smart Meter,asset_type_Solar Panel Inverter,asset_type_Water Pump,hour_bucket_evening,hour_bucket_morning,hour_bucket_night,predicted_margin
17,0,45.18840128362858,0.8830550905851322,0.0891730006037908,0.1225721968129928,51.11491553509363,0.3745428896450309,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,49.542161908558214
11,0,44.57864878790873,0.6197048402149099,0.1059627919677616,0.1376978924815624,71.81939933394757,0.29949223441156975,10.92889967640907,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,48.56015276864703
23,1,38.03948151094669,0.3592977358943435,0.1091758980737348,0.1468547422580241,105.57790882733076,0.3451197024468851,19.06946074208034,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,42.453242532553446
13,0,22.98279476469877,0.6078181996809175,0.1032500506766411,0.1422417946831289,37.74984843873604,0.37764223296519184,6.237919794347149,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26.278910606166068
23,1,62.36915451822771,0.5512938322904913,0.0889210030559888,0.1160267940311417,112.92748691320394,0.3048294685008188,14.922001682828359,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,67.71319675971787
23,1,4.548422354825207,0.6549554708783731,0.0827375431508704,0.1217446238586901,6.934041343895694,0.4714431045965557,73.12144342059953,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.597156829471517
21,1,52.206684005900655,0.3775076892837906,0.0848020283008342,0.1170624220060421,137.9276709138611,0.3804192126496246,21.802040737900324,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,56.96765280227979
23,1,39.30918995286441,0.4253685867862929,0.0969437258221558,0.1337938767661859,92.19532388432548,0.38011799043198774,13.408302929248851,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,43.77078959212008
1,1,20.04729100445118,0.94827678594856,0.1161794919938534,0.1623986183381121,21.118488623335526,0.3978234635782318,3.4700132252848506,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,22.532795977961193
2,1,93.84364763607098,0.9095024957932324,0.1145510040264479,0.160561844757461,103.06797407986689,0.4016621095628813,37.88486150596392,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,99.5953567309313
23,1,0.0,0.9253961905867656,0.1131853545243237,0.1479604324978179,0.0,0.3072397054179028,8.612459871836643,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3.1494933223084223
23,1,16.925841286094943,0.6026135061240168,0.111574249437809,0.1350669035691486,28.040859116590752,0.21055512227145776,10.067871289083673,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.561676017437737
5,1,9.1868728648178,0.735495523034909,0.1174839643933049,0.1672301154169694,12.473766068476637,0.42342536173299467,20.426039630062732,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,11.65405849186677
2,1,35.41987228853341,0.7163724253201209,0.0931705303412734,0.1278727475463213,49.374454660321824,0.3724580285508283,14.944752047737179,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38.63671237305408
23,1,75.13848112170152,0.3638551972134633,0.1159788135605315,0.1600948494713525,205.94055311685958,0.3803796911922751,19.795788028236505,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,80.69430884352138
23,1,42.58153111077491,0.4722730258080244,0.1189517650346459,0.1635139277476755,89.97244463293673,0.3746230644179331,11.22611813476198,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,47.19261847023634
5,1,32.739558507840584,0.6877613988532245,0.1193762243308943,0.1644978839757778,47.533962504796825,0.37797764544791695,14.79557132356478,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,36.056382258651965
23,1,23.31304282540522,0.9381739662688232,0.1053596155759295,0.1532454425513646,24.822922762674025,0.4544970267754504,14.989443932087385,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,27.448196659858226
15,0,0.0,0.5453064231929452,0.1035909185549694,0.1279205643764255,0.0,0.2348624882343178,29.813212911410567,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.864196785237734
23,1,15.515807775593164,0.4072693429906361,0.1063278591587232,0.1418960260888098,38.00385221662119,0.334512061252301,13.872059191825697,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,19.2230950658815
23,1,0.0,0.3651902727673213,0.097413026491727,0.1440829819512731,0.0,0.47909250841156525,26.47930079085832,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.4240150953669555
2,1,28.466702091738508,0.7320151395836898,0.1087786298790036,0.1323359877870198,38.83508068865528,0.2165616707875952,47.46978810447529,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,31.768184098307596
17,0,22.295090597366013,0.3890915946450173,0.0874883501636557,0.1204878766910848,57.15347601286951,0.37718573143591955,16.23622354310158,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.844424081324664
23,1,11.212301462060504,0.4588789427570905,0.091863532552031,0.1229714249728732,24.38098468879641,0.3386282841698606,17.461455780053697,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,14.745842729265775
21,1,25.56444581753558,0.6373655089248367,0.1185528577466952,0.1513907994556131,40.04672160404209,0.276988964954238,14.42752477619624,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,29.53515419072376
23,1,44.89375329303398,0.3076965438287998,0.0858187084186412,0.1230735355869555,145.43004834525013,0.4341096616073363,32.75926932896547,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.605417962750394
23,1,75.6253880850734,0.469156702455531,0.0829379611272312,0.1009832664725499,160.8514516332484,0.21757559903669188,35.80632515446467,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,81.54311680819549
1,1,87.2898596682976,0.9841351174641038,0.1067675337354073,0.1350280569380609,88.60699219919775,0.2646918205432254,36.54018656505073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,92.70947890961227
3,1,7.174705102285998,0.8016449765585185,0.1010444968340907,0.1395528862982249,8.938827640893996,0.0,59.537887926859966,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.807843124335601
23,1,55.511458708900285,0.4942456963430808,0.0863344772906038,0.1258150156467799,112.08872508898047,0.4572965194950195,0.8262293542215738,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,60.45332728852502
14,0,3.5741278452671144,0.4872317180673863,0.0939804424556408,0.1134903077861628,7.3205564345858605,0.2075887707184011,46.751069489120994,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.670595656798632
12,0,19.884913026342144,0.9935501147213854,0.0885041383598761,0.119163449717278,19.993877364252004,0.0,15.056864229193678,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23.051941026102693
10,0,22.293382535576043,0.4725473709857678,0.083570533471844,0.1075316504615293,47.077407460142055,0.286715752359139,10.447019455244794,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,25.346045371219393
23,1,51.28534715343324,0.6793345394267616,0.1121286937476193,0.1657207144793489,75.38254223671403,0.4779501637472261,3.938125740617163,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,56.25635237284166
23,1,59.59985988310697,0.4639304955653247,0.085103444598471,0.10979431132235,128.19090262220269,0.2901271289453733,26.056756756914016,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,64.87808250545856
3,1,41.79532046831222,0.8295083471734725,0.1043264415958149,0.1468115846696921,50.324985426765636,0.40723180997285663,58.134706964967464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,45.875059490494905
5,1,38.53260227415709,0.705145130482568,0.099043531779436,0.1227812803970419,54.56753946292109,0.23966922414875796,21.898731030132293,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,42.08644419320419
23,1,37.83507400007298,0.5223619218986975,0.0936193530709689,0.1225462479695097,72.2923705698948,0.3089832634368338,45.60835265928964,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,42.702505998354454
21,1,70.49400937115864,0.4448681545400458,0.1104178902884433,0.1617062569758193,158.10505561645175,0.46449267109081627,42.00106342430383,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,76.21404568584485
21,1,27.39559286000205,0.603464129001192,0.083513137154266,0.1189729217903652,45.32211515225915,0.4245994205962666,14.996205362913965,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31.45942430139182
23,1,43.021692334856034,0.7819615757851991,0.1178974041716321,0.1603451716112111,54.94738651984473,0.3600391717697454,2.7428494140368054,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,47.69679834077765
12,0,26.436548821527964,0.6173821456117853,0.0868797226203466,0.1239267294122588,42.75115154784011,0.42641532888115713,6.457048630697025,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29.790449643641185
23,1,131.19847748207658,0.4041588034118962,0.1165664298202427,0.166077226446759,323.8198858749625,0.4247429069312158,62.48469110619561,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,139.11858323537822
23,1,35.84007512390043,0.5395108669779085,0.0954687015516066,0.1412009820169099,66.30777901707805,0.47902764010670823,4.712908341834842,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,40.202948285798826
23,1,5.814529667706319,0.6826792681698322,0.1064540334121831,0.157993323336691,8.504762303633196,0.484138135845705,40.447052707519,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.511542256771035
4,1,58.22397501070648,0.4975955368820681,0.0895270683133219,0.1264045000336056,116.77596509348237,0.4119129741291269,25.080801929311068,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,62.36288750998948
8,0,44.28800654351707,0.3161944448452355,0.1105396705672726,0.1504344089156079,139.62415566617483,0.3609080491415816,107.19497307779184,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48.90871642089998
13,0,14.260969249455226,0.9422643291715818,0.112668941856182,0.163640160819881,15.118741171925654,0.4523953176249314,20.45552499421058,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17.48903139338306
23,1,23.1402794557426,0.7698815685747495,0.0951531041362386,0.1195507026269809,30.017943610359875,0.2564024359341226,10.15923043821287,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27.129518339229215
23,1,28.99322876684205,0.8572604661819223,0.1088256159851572,0.1349626629600143,33.78138678089416,0.24017290323298188,1.2583129188633626,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33.11083964326047
23,1,37.07971957715266,0.8328492496955664,0.0978041547386791,0.1188639128469792,44.46813328751001,0.2153252087673096,15.054264027775952,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,41.640965315599956
23,1,58.623434942297976,0.9973886091803872,0.0838433611289765,0.1227405874852222,58.71805267332131,0.463926382432752,16.142538851258717,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,64.13253978172276
20,1,100.31705788922868,0.7781726322499296,0.1010797146951501,0.1265067830267399,128.74817946255934,0.2515543631315645,28.481340299345003,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,107.16422755100092
0,1,72.08288894793029,0.3596009080655235,0.1090837220604681,0.1526474384934873,199.89658188778705,0.3993598697155185,34.617870927460636,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,76.27640069087077
0,1,59.74055014861332,0.8177103345588104,0.0860831878985419,0.1268474125007936,72.96909251891455,0.47354363065173494,18.312689679134433,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,63.82456699142635
21,1,71.93422861542173,0.5799374643198479,0.1012547371852177,0.134826393050648,123.824392526726,0.33155594204426875,28.956403061530736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,77.69863563826316
1,1,18.68559421396509,0.7203870627219722,0.1118745133537951,0.1578150211176927,25.902313999726736,0.4106412320657465,27.863070007219598,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21.40413441830397
6,1,82.10251248438165,0.9985775374136816,0.1192659492740546,0.1602544668667205,82.1372123835582,0.3436729090168096,30.56898718512402,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,87.601466859773
23,1,8.638484071870364,0.0,0.0,0.0,8638.484071870364,0.4869489773815667,32.67486058215636,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-28.445777253470954
4,1,48.99431488619515,0.3196286214290815,0.1007321843359466,0.1223340093364002,152.80705343091773,0.21444766012919678,14.416301894092673,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,52.374793129288506
2,1,90.9756880267052,0.4768554343511312,0.0870943815778522,0.1058584322431141,190.38328642267922,0.21544474676492503,42.46898749096684,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,96.18093380246572
10,0,53.12766329865734,0.7008306932059851,0.097931707858295,0.1255009669788161,75.6986888902913,0.28151460579126236,19.793097222246953,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,57.502465497625394
23,1,10.035579654088709,0.99622550364075,0.0831667273659128,0.1069022161932782,10.063500800420785,0.2853930315392046,17.581678921998872,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,13.576867141569238
23,1,14.71296369237644,0.8105776764139028,0.0897943073010667,0.1208569693063874,18.128842278398086,0.34592868769377794,18.75747730007841,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,18.4440120324078
14,0,88.1050324448322,0.3968763139010949,0.0806109999667799,0.1044595987631538,221.43824441565923,0.29584752983144585,37.80172337107178,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,93.74170562573431
1,1,7.37725470331971,0.4746346366324738,0.0894688672579482,0.1249174205279894,15.510339523528364,0.3962050408535857,9.488733417806715,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.34657559449876
3,1,37.377454238314606,0.4287571653536892,0.0801271615626942,0.1188555333209221,86.97342883754607,0.4833347605365958,17.704775064139216,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40.63282032219031
10,0,71.73808932578795,0.3597395879464664,0.1077590521696083,0.1365054286758471,198.86392212776454,0.26676496072956163,4.220291691820922,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,76.14171553197164
23,1,8.299585535110191,0.6917516086927205,0.0969599262125864,0.1440195802074913,11.980608101036669,0.4853455551198,30.89681708070813,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.972681483745896
23,1,24.46262927541916,0.693272711701561,0.0857953487862152,0.1110335931156325,35.23489957637083,0.2941665770354442,8.11796679463669,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,28.475805936012677
2,1,7.40695839532726,0.580061831613603,0.0880871268109809,0.1189681716805246,12.747280912873263,0.3505684961168999,22.858182330333953,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,9.605203584417696
4,1,73.67628077942008,0.9305476776410936,0.1165602396609407,0.1695384943643654,79.09018781087666,0.4545134187003099,21.433980318052807,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,78.64335948714567
6,1,49.34855287633137,0.9464076863188398,0.1063983277034535,0.148770990274879,52.08798027391521,0.39824481066206713,29.767491285671777,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53.57240871848755
14,0,37.80262955954316,0.7988023961524197,0.0890764058097009,0.1214768605297492,47.264961622269325,0.363736706769677,20.003602637328648,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.91472195455876
23,1,51.7166518876967,0.3933321752345482,0.1195764649456425,0.1792174817090752,131.14996730088208,0.4987680506201321,8.687942741194965,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,56.505227252364506
22,1,102.70655357325704,0.9653704077557111,0.088004369309772,0.1296116774368424,106.28073122787535,0.4727863220959262,45.78833806960672,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,110.18037911043554
9,0,15.26564635387047,0.6352484682744626,0.1188867662864484,0.1544286567015882,23.993215096095494,0.298954170348175,19.114942753099932,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18.197998345802162
23,1,39.8507824870663,0.3534248285125103,0.1124517325310836,0.151981769961855,112.4378973513693,0.35152814749867717,15.06069649148495,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,44.27961588740085
23,1,27.76685956945169,0.8774466127351419,0.0803736298875865,0.1197261460842144,31.60904620372599,0.48961755142875696,3.0251277008191138,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,31.924146006649952
23,1,60.978127170935466,0.453334744240769,0.1088575232698381,0.1399276484399151,134.21409642098794,0.2854196699493736,34.99007760193558,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,66.40081464050665
23,1,46.92084793696537,0.7824342385893843,0.0995623238148486,0.1375078647782186,59.89123990987284,0.3811226805755405,15.685732264980253,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,51.88362363559847
14,0,26.42684995475312,0.4879171529692774,0.1004339924572889,0.1435692169555313,54.051795471397035,0.4294866799955864,7.400339315073556,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,29.87380772156201
5,1,76.84200122432284,0.7956064621304656,0.1186387815441414,0.1559292803326895,96.46168450456018,0.31431929254982116,34.8530352081508,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,82.03587714794556
20,1,111.38302391296251,0.3594498192215205,0.0891909485223911,0.1264740832625736,309.0111798461195,0.41801435939850934,37.60953856129318,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,118.00778149369832
23,1,39.20838161022506,0.8699530809925553,0.0840271551186229,0.1226613681921058,45.017788519150095,0.4597810761643059,22.193769088298925,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,44.028461561992145
23,1,54.36820942245107,0.4193929120955207,0.110706755793523,0.1490644479002792,129.32713149573192,0.3464795630897017,23.29164716772776,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,59.426174060250034
23,1,31.043416430808097,0.5525744394676958,0.1022306057480335,0.1253995285568018,56.078124670385286,0.22663320474333232,33.048933435326674,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,35.51119246994085
13,0,21.58004406835333,0.3933522966005751,0.0921631060667406,0.1292919379001349,54.72275489297064,0.4028580061711397,17.245232112047002,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.875697900592577
8,0,81.18424618795596,0.5973491523498426,0.119833889217768,0.1783627264998186,135.68038973420184,0.48841590223509646,34.63916018773568,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,86.58018522919613
2,1,35.8879868047812,0.4829754333315489,0.1088584524687533,0.1342124278926874,74.15249686898058,0.23290713720971565,18.907103106692713,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,39.025288760965935
14,0,47.51021788431642,0.8575371714650306,0.1199401236587415,0.1446578758969492,55.33856828032702,0.20608373668028382,23.60252401855227,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,52.0090237934032
23,1,36.27562376891926,0.9758977088029868,0.1104802490880834,0.1403068413556867,37.13349252642689,0.26997149347060967,21.448447809777583,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,40.927353022832875
23,1,55.95247188211096,0.7576102789585932,0.1113617084986757,0.1509449096967156,73.75654329245515,0.3554465731997292,3.364154449722609,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,61.09457563100969
23,1,17.09297324032982,0.3191904723714462,0.1143820224759185,0.1595160255492869,53.38376596196973,0.39458798898926906,8.611485066860052,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,20.7316514353148
23,1,38.701778554894034,0.7099034883624518,0.0982819670036211,0.1297640898843239,54.440270990992886,0.32032366743711077,12.040792383422309,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,43.295142313027284
23,1,13.268283914596156,0.9387990501145744,0.1090143225667869,0.1565548784812603,14.11821379578812,0.4360915714829538,3.7344473264849034,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.886252385884056
0,1,35.54649099928426,0.6571813257370787,0.0929500475016532,0.1152574035539656,54.00713999212413,0.23999222310123655,7.784470252713746,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,38.49191939979916
21,1,40.37048384804779,0.4072996473994661,0.0855041085931681,0.1256725139916525,98.8746478356635,0.4697819752957323,23.82012702939459,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,44.85752367108029
23,1,28.792107702244024,0.4874556731061947,0.088138786542653,0.1233440855953151,58.945180264053064,0.3994286931450995,6.509951518451238,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,32.90353633471139
15,0,30.35671580690057,0.7907776297452616,0.0877498054176087,0.1161715705430135,38.33995135309295,0.32389426157770346,12.323365069009077,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.145849722524986
19,1,48.67615980293061,0.4339552323069011,0.0857985614733821,0.11948339488405,111.91073514569216,0.39260276834652397,15.65415234209532,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,53.217622434167765
23,1,49.26232508959113,0.7807984283635437,0.1000275091933417,0.1341205387310372,63.01154274856597,0.3408358423067923,27.306188142864418,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,54.44957687732149
23,1,58.14650366704932,0.889855853033195,0.0825281717603825,0.1081592442821741,65.27038405716426,0.31057296633278414,14.922001682828359,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,63.55174352252443
23,1,72.68684893957952,0.6838819943553254,0.0811924619905467,0.1148702802932081,106.13047143690665,0.4147892601328043,31.249109372635452,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,78.73388823185454
23,1,28.70678120862185,0.4732549506826284,0.1072327275606422,0.135783601407388,60.53027209795526,0.2662506284031664,5.6447103861394154,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,32.742901065172475
21,1,27.615629868174945,0.5778340263416246,0.0915366649873381,0.1250392290914353,47.70906444929061,0.366000133116509,32.86930181249537,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,31.878903331598487
23,1,9.84799838897889,0.9914772045113164,0.1095050573279144,0.1486089286052303,9.922644413609403,0.3570931756639555,36.771365451393514,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,13.62043696017016
6,1,6.599927850259814,0.3911341516824281,0.097874732451322,0.1175520714854824,16.83079074327808,0.20104304683478777,23.173500231754392,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,8.955799842168641
17,0,50.25424582125239,0.3252918102547223,0.1009653440440471,0.1314633026912949,154.016264711091,0.30206303785756555,15.489250403492798,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,54.52270964434321
4,1,32.149093301333515,0.3783075948586292,0.108250342501731,0.1563111341350801,84.75731500529464,0.443976918901861,7.453924185616449,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,35.12890343921522
13,0,68.48716634863445,0.3153102329107282,0.1042709617185956,0.1261018013410044,216.51897163871865,0.20936614271572154,24.95658301760962,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.08305822238668
23,1,49.30821699497757,0.3131732719817677,0.1004066260029079,0.133472117833708,156.9459320455467,0.3293151693272251,36.43495246988738,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,54.17248571976981
7,1,72.20523182325825,0.4371438603456801,0.1133579261146619,0.1604502566330262,164.79799983113048,0.4154299094721519,33.3837471525995,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,76.99977892702518
8,0,25.332290861926147,0.5939924538261088,0.0883094859294726,0.1281351455686683,42.57581873354264,0.4509762591838843,30.22653618802679,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,28.70833575567459
23,1,16.450265907618757,0.8650513904073096,0.097278465584059,0.121045683407143,18.99456093463702,0.24431994439905014,21.037008970716276,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,20.252427487186683
23,1,75.57058708865097,0.7058874279772459,0.1175736000493328,0.1644814340475847,106.9061127666335,0.3989652539757914,12.951696058518323,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,81.52311386280782
4,1,34.11417530960381,0.7847132451180734,0.0907983840758306,0.1276656107091281,43.41809880585287,0.40603264019356833,8.236722818312444,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,37.36699466107021
23,1,55.00247923921266,0.5525386208588319,0.0830879010825271,0.1180269451808436,99.36520626848883,0.4205060808000017,27.676230456767705,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,60.30682662164989
